ID,Name,Once,Slot,Value,Upgrade,Gold,XP
2505,Heal the Chaos Lord,TRUE,100,2,FALSE,500,500
2506,Shadowscythe Detection Beacons,TRUE,100,3,FALSE,600,600
2507,Test Potential Traitors,TRUE,100,4,FALSE,700,700
2508,Defeat Training Globes,TRUE,100,5,FALSE,800,800
2509,Take Flight into the Future,TRUE,100,6,FALSE,900,900
2510,Secrets of the Universe,TRUE,100,7,FALSE,900,900
2511,Mysterious!,TRUE,100,8,FALSE,1000,1000
2512,The 3rd Proto-Chaos Beast,TRUE,100,9,FALSE,10000,20000
2513,Chaos Waits and Watches,TRUE,100,10,FALSE,1200,1200
2515,The Lure of Chaosanity,TRUE,100,11,FALSE,1300,1300
2516,Music of Nightmares,TRUE,100,12,FALSE,1400,1400
2517,Chaos Beast Kathool,TRUE,100,13,FALSE,10000,25000
2518,"Starry, Starry Night",TRUE,100,14,FALSE,1600,1600
2519,Chaos Lord Iadoa,TRUE,100,15,FALSE,10000,30000
2520,Defeat Ultra Kathool,FALSE,100,16,TRUE,1800,1800
2521,Defeat Ultra Iadoa,FALSE,100,17,TRUE,1800,1800
2522,Locate Kezeroth,TRUE,101,1,FALSE,300,300
2523,Chronoton Detection,TRUE,101,2,FALSE,300,300
2524,Core Knowledge,TRUE,101,3,FALSE,300,300
2525,Temporal Revelation,TRUE,101,4,FALSE,300,300
2526,Before the Darkest Hour,TRUE,101,5,FALSE,300,300
2527,Heart of Ice,FALSE,101,6,FALSE,300,300
2528,Absolute Zero Success,FALSE,101,7,FALSE,300,300
2529,Dirty Secret,FALSE,101,8,FALSE,300,300
2530,Frozen Venom,FALSE,101,9,FALSE,300,300
2531,Rune-ing His Plan,FALSE,101,10,FALSE,300,300
2532,Deadly Beauty,FALSE,101,11,FALSE,300,300
2533,Cold-Hearted Trophies,FALSE,101,12,FALSE,300,300
2534,Warmth in the Cold,FALSE,101,13,FALSE,300,300
2535,Icy Prizes,FALSE,101,14,FALSE,300,300
2536,Fading Magic,FALSE,101,15,FALSE,300,300
2537,FrostDeep Dwellers,FALSE,101,16,FALSE,300,300
2538,A Breather,FALSE,101,17,FALSE,300,300
2539,Raiders From FrostDeep,FALSE,101,18,FALSE,300,300
2540,8 Legged Frost Freaks,FALSE,101,19,FALSE,300,300
2541,Freezing the Stone,FALSE,101,20,FALSE,300,300
2542,Can You Feel the Chill Tonight?,FALSE,101,21,FALSE,300,300
2543,Shrouded in Ice,FALSE,101,22,FALSE,300,300
2544,Hard Fight for a Cold Truth,FALSE,101,23,FALSE,300,300
2545,Sand and Shardin' Bones,FALSE,101,24,FALSE,300,300
2546,Older and Colder,FALSE,101,25,FALSE,300,300
2547,The Sword Of Hope,FALSE,101,26,FALSE,300,300
2548,Rays Of Hope,FALSE,-1,0,FALSE,100,100
2549,Guardians of Time,FALSE,-1,0,FALSE,300,300
2550,Chronocorruptors on Ice,FALSE,-1,0,FALSE,300,300
2551,Death of Time,FALSE,-1,0,FALSE,300,300
2552,You are a Unique Snowflake,FALSE,-1,0,TRUE,300,300
2554,Tinsel's Cape Gift,FALSE,-1,0,FALSE,0,0
2557,Nulgath,FALSE,-1,0,FALSE,13000,300
2558,Phoenix Blade of Nulgath,FALSE,-1,0,TRUE,0,5000
2559,The Weapon Parasite,FALSE,-1,0,FALSE,0,5000
2560,Doom Worm Creepers,FALSE,-1,0,FALSE,0,0
2561,The Dark Deal,FALSE,-1,0,TRUE,0,0
2562,Voucher Item: Champion of Nulgath,FALSE,-1,0,TRUE,0,0
2563,Diamonds of Nulgath Sale,FALSE,-1,0,FALSE,0,0
2564,Archfiend Cloak,FALSE,-1,0,FALSE,0,0
2565,The Marks,FALSE,-1,0,TRUE,0,0
2566,Nulgath (Larvae),FALSE,-1,0,FALSE,13000,300
2567,Fighting Phoenix Blades (Klunk),FALSE,-1,0,TRUE,100000,13000
2568,Nulgath (Klunk),FALSE,-1,0,FALSE,13000,300
2570,Mana for the Magi,FALSE,102,-1,FALSE,400,400
2571,Gathering Spell Components,FALSE,102,-1,FALSE,400,400
2572,Looking for Loggers,FALSE,102,-1,FALSE,400,400
2573,Ballista Cables,FALSE,102,-1,FALSE,400,400
2574,Arrowheads for Archers,FALSE,102,-1,FALSE,400,400
2575,Fetching Fletching Feathers,FALSE,102,-1,FALSE,400,400
2576,A Little Warmth and Light,TRUE,101,27,FALSE,1000,1000
2577,Behind Locked Doors,TRUE,101,28,FALSE,1000,1000
2578,The Lost key,TRUE,101,29,FALSE,1000,1000
2579,Uncovering Pages Of The Past,TRUE,101,30,FALSE,1000,1000
2580,We Know Where To Look,TRUE,101,31,FALSE,1000,1000
2581,A Terrible Hiding Place,TRUE,101,32,FALSE,1000,1000
2582,Face Kezeroth,TRUE,101,33,FALSE,2000,2000
2583,BONUS CHALLENGE: Ultra Kezeroth,TRUE,101,34,FALSE,5000,5000
2585,Sever the Link,FALSE,-1,0,FALSE,300,300
2586,Patch the Fabric of Spacetime,FALSE,-1,0,FALSE,300,300
2587,Passing Past Chaos,FALSE,-1,0,FALSE,300,300
2588,Serving Up HP Helper,FALSE,-1,0,TRUE,300,300
2589,Power the Sun,TRUE,103,1,FALSE,200,200
2590,Interrogate Night Creatures,TRUE,103,2,FALSE,300,300
2591,Nocturan Adept Battle,TRUE,103,3,FALSE,400,400
2592,Fight the Darkness,TRUE,103,4,FALSE,500,500
2593,Cloaked in Darkness,TRUE,103,5,FALSE,500,500
2594,Escape to Freedom,TRUE,103,6,FALSE,700,700
2595,Shine a Light on Truth,TRUE,103,7,FALSE,800,800
2596,Weave Light into Dark,TRUE,103,8,FALSE,900,900
2597,Battle for a New Start,TRUE,103,9,FALSE,1000,1000
2598,Buy Time... or Steal It,FALSE,-1,0,TRUE,600,600
2600,Sword of the Legion Items,FALSE,-1,0,FALSE,100,100
2601,Sword of the Legion Armor,FALSE,-1,0,FALSE,100,100
2602,Chaos Investigation,TRUE,104,1,FALSE,200,200
2603,Hunt for Answers,TRUE,104,2,FALSE,350,350
2604,Decryption Hunt,TRUE,104,3,FALSE,450,450
2605,Prisoner Breakout!,TRUE,104,4,FALSE,500,500
2606,Hidden Secrets,TRUE,104,5,FALSE,600,600
2607,Mage Mystery,TRUE,104,6,FALSE,700,700
2608,Take Back Remains,TRUE,104,7,FALSE,800,800
2609,Activate Teleport Rune,TRUE,104,8,FALSE,1000,1000
2610,Chaos Knight Attacks,TRUE,104,9,FALSE,2000,2000
2611,On to Deliverance,FALSE,105,-1,FALSE,500,500
2612,Final Rest,TRUE,106,1,FALSE,500,500
2613,Disturbing The Peace,TRUE,106,2,FALSE,600,600
2614,Sampling Silk,TRUE,106,3,FALSE,700,700
2615,Fire Is The Thing,TRUE,106,4,FALSE,800,800
2616,The Wall Comes Down,TRUE,106,5,FALSE,900,900
2617,The Bonefeeder,TRUE,106,6,FALSE,1000,1000
2618,What Lies Beyond?,TRUE,106,7,FALSE,1100,1100
2619,Toxic,TRUE,106,8,FALSE,1200,1200
2620,Very Toxic,TRUE,106,9,FALSE,1300,1300
2621,"Really, VERY VERY TOXIC!",TRUE,106,10,FALSE,1400,1400
2622,Lion Hunting,TRUE,106,11,FALSE,1500,1500
2623,Secret Of The Death Fog,TRUE,106,12,FALSE,1600,1600
2624,The Key To Survival,TRUE,106,13,FALSE,1700,1700
2625,The Tools,TRUE,106,14,FALSE,1800,1800
2626,The Talent,TRUE,106,15,FALSE,1900,1900
2627,The Local Locale,TRUE,106,16,FALSE,2000,2000
2628,Who Holds The Key?,TRUE,106,17,FALSE,2100,2100
2629,Leave No Rug Unturned,TRUE,106,18,FALSE,2200,2200
2630,Tame The Lion,TRUE,106,19,FALSE,2300,2300
2631,Find Food in Greenguard West,TRUE,107,1,FALSE,50,50
2632,Spider Snacks in GreenGuard East,TRUE,107,2,FALSE,100,100
2633,Slime Soup in Swordhaven,TRUE,107,3,FALSE,150,150
2634,SneevSnax in Boxes,TRUE,107,4,FALSE,200,200
2635,Meaty Bones in Graveyard,TRUE,107,5,FALSE,250,250
2636,Cheese in the Sewer,TRUE,107,6,FALSE,300,300
2637,Toe Jam in Shadowfall,TRUE,107,7,FALSE,350,350
2638,Spy-ce Cream in Mobius,TRUE,107,8,FALSE,400,400
2639,Dew Drops in Faerie Forest,TRUE,107,9,FALSE,450,450
2640,Tesseract Gem in Cornelis,TRUE,107,10,FALSE,500,500
2641,Turtle Meat in Dwarfhold Keep,TRUE,107,11,FALSE,550,550
2642,Wisteria in ForestChaos,TRUE,107,12,FALSE,600,600
2643,Supplies in ChaosMarsh,TRUE,107,13,FALSE,650,650
2644,Rice Milk in Hachiko,TRUE,107,14,FALSE,700,700
2645,Tasty Treats in Bamboo Forest,TRUE,107,15,FALSE,750,750
2646,Bat-bones in Darkovia Graveyard,TRUE,107,16,FALSE,800,800
2647,Main Meal in Safiria,TRUE,107,17,FALSE,850,850
2648,Kibble in Lycan Ridge,TRUE,107,18,FALSE,850,850
2649,Tune-a Fish in Mythsong,TRUE,107,19,FALSE,900,900
2650,Rock Lobsters in Stairway,TRUE,107,20,FALSE,1000,1000
2651,Zard Stew in Orchestra,TRUE,107,21,FALSE,1050,1050
2652,Seed Crystals in Arcangrove,TRUE,107,22,FALSE,1100,1100
2653,Snow Cones in Northlands,TRUE,107,23,FALSE,1150,1150
2654,Dessert in Sandsea,TRUE,107,24,FALSE,1200,1200
2655,Ectoplasm in Doomwood,TRUE,107,25,FALSE,1250,1250
2656,Sandwiches in Doomhaven,TRUE,107,26,FALSE,1300,1300
2657,Boar Bits in Bloodtusk,TRUE,107,27,FALSE,1350,1350
2658,Watery Soup in Etherstorm,TRUE,107,28,FALSE,1400,1400
2659,Sneak Spit in TheSpan,TRUE,107,29,FALSE,1450,1450
2660,Bloodtears in Blackhorn Tomb,TRUE,107,30,FALSE,1500,1500
2664,How Much Sharper Than Lion's Tooth?,FALSE,-1,0,TRUE,500,250
2665,Fear An Ignorant Man More Than A Lion.,FALSE,-1,0,TRUE,500,250
2666,Take Up The Cause,TRUE,106,20,FALSE,2400,2400
2667,Well Kept Secrets,TRUE,106,21,FALSE,2500,2500
2668,Feeding On The Fallen,TRUE,106,22,FALSE,2600,2600
2669,Special Delivery,TRUE,106,23,FALSE,2700,2700
2670,Precious Scraps,TRUE,106,24,FALSE,2800,2800
2671,Restocking,TRUE,106,25,FALSE,2900,2900
2672,An Innside Job,TRUE,106,26,FALSE,3000,3000
2673,Streets Run Red,TRUE,106,27,FALSE,3100,3100
2674,Open The Temple,TRUE,106,28,FALSE,3200,3200
2675,The Open Temple,TRUE,106,29,FALSE,3300,3300
2676,Blood for Darkblood,FALSE,-1,0,FALSE,500,500
2677,Darkblood Life's Blood,FALSE,-1,0,FALSE,500,500
2678,"More Blades, More Battle",FALSE,-1,0,TRUE,350,350
2679,Battle Tested,FALSE,-1,0,TRUE,350,350
2680,King vs Beast,TRUE,108,1,FALSE,300,300
2681,Secure Shattersword Cavern,TRUE,108,2,TRUE,400,400
2682,Shatter Fallen Warriors,TRUE,108,3,TRUE,500,500
2683,Corruption Cleansed,TRUE,108,4,TRUE,600,600
2684,Decimate the Defiler's Army,TRUE,108,5,TRUE,700,700
2685,Explosive Protection Potion,TRUE,108,6,TRUE,800,800
2686,Gravelyn's Stolen Soldiers,TRUE,108,7,TRUE,900,900
2687,When Wild Elves Attack!,TRUE,108,8,TRUE,1000,1000
2688,Tree of Light,TRUE,108,9,TRUE,1100,1100
2689,Purity Beats Corruption,TRUE,108,10,TRUE,1200,1200
2690,Hero vs Beast,TRUE,108,11,TRUE,1300,1300
2691,Dark Sparks,FALSE,108,1,TRUE,300,300
2692,The Land of Monsters,FALSE,109,1,FALSE,0,0
2693,Battle and the Beasts,FALSE,109,2,FALSE,200,200
2694,Festooned in Feathers,FALSE,109,3,FALSE,400,400
2695,Mask your Emotions,FALSE,109,4,FALSE,500,500
2696,Crafting the Carranca,FALSE,109,5,FALSE,600,600
2697,Party Like a BOSS!,FALSE,109,6,FALSE,700,700
2698,Festive Festa Floats,FALSE,-1,0,TRUE,500,500
2699,Make a Muiraquitã - see notes,FALSE,-1,0,TRUE,700,700
2700,Bando de Penas,FALSE,-1,0,FALSE,1000,1500
2701,Construa um Amuleto - see notes,FALSE,-1,0,FALSE,1000,1000
2702,Terra dos Monstros,FALSE,109,1,FALSE,0,0
2703,Feras e Batalhas,FALSE,109,2,FALSE,200,200
2704,Decoração de Penas,FALSE,109,3,FALSE,400,400
2705,Mascarar tuas Emoções,FALSE,109,4,FALSE,500,500
2706,Prepare a Carranca,FALSE,109,5,FALSE,600,600
2707,Festança como um CHEFE!,FALSE,109,6,FALSE,700,700
2708,Guard Swordhaven,TRUE,110,1,FALSE,400,400
2709,Stalkers and Mercenaries,TRUE,110,2,FALSE,500,500
2710,Brave the Bandits,TRUE,110,3,FALSE,600,600
2711,Find the Princesses!,TRUE,110,4,FALSE,700,700
2712,Find Princess Brittany!,TRUE,110,5,FALSE,800,800
2713,Battle Khai Kaldun,TRUE,110,6,FALSE,900,900
2714,Battle Johann Wryce,TRUE,110,7,FALSE,1000,1000
2715,Battle the Knight of Thorns,TRUE,110,8,FALSE,1100,1100
2716,Battle Roderick,TRUE,110,9,FALSE,1500,1500
2717,Battle Lord Brentan,TRUE,110,10,FALSE,2000,2000
2718,Defeat the Minions,FALSE,112,1,FALSE,300,100
2719,Slay the Black Dragon,FALSE,112,2,FALSE,500,150
2720,Remains,TRUE,113,1,FALSE,250,250
2721,Thriving In Rot,TRUE,113,2,FALSE,450,450
2722,Rotting Ribs,TRUE,113,3,FALSE,550,550
2723,A Perfect Skull,TRUE,113,4,FALSE,650,650
2724,Deeper Into Death,TRUE,113,5,FALSE,750,750
2725,Precise Placement,TRUE,113,6,FALSE,750,750
2726,Painted Protection,TRUE,113,7,FALSE,850,850
2727,They Sense You,TRUE,113,8,FALSE,950,950
2728,They Hate You,TRUE,113,9,FALSE,1050,1050
2729,The Sundered,TRUE,113,10,FALSE,1150,1150
2730,Rotstone,TRUE,113,11,FALSE,1250,1250
2731,Honor The Dead,TRUE,113,12,FALSE,1350,1350
2732,Ties to Life,TRUE,113,13,FALSE,1450,1450
2733,The Chaos Eye of Vestis,FALSE,113,14,FALSE,250,250
2734,Bone Ladders,FALSE,113,14,FALSE,250,250
2735,Rotstone Daggers,FALSE,113,14,TRUE,250,250
2736,Logash's Line,FALSE,113,14,TRUE,250,250
2737,The Drums Of The Dead,FALSE,113,14,TRUE,250,250
2740,Destroy Wrathful Vestis and Secure The Tears,TRUE,106,30,FALSE,1000,1000
2741,The Soul Forge Hammer (Unlock Soul Forge),FALSE,-1,0,FALSE,23,23
2742,Obsidian Mining,FALSE,-1,0,FALSE,302,23
2743,Soul Forgery,FALSE,-1,0,FALSE,302,23
2744,Undead Legion Member Special,FALSE,-1,0,TRUE,667,665
2745,Deposit Depot,FALSE,-1,0,FALSE,1337,667
2746,Souldier,FALSE,-1,0,FALSE,1337,667
2747,Coliseum Combatants,FALSE,31,6,FALSE,50,50
2748,Beginning the Final,FALSE,31,6,FALSE,50,50
2756,1st Chaos Beast,TRUE,115,1,FALSE,1000,1000
2757,2nd Chaos Beast,TRUE,115,2,FALSE,1000,1000
2758,3rd Chaos Beast,TRUE,115,3,FALSE,1000,1000
2759,4th Chaos Beast,TRUE,115,4,FALSE,1000,1000
2760,5th Chaos Beast,TRUE,115,5,FALSE,1000,1000
2761,6th Chaos Beast,TRUE,115,6,FALSE,1000,1000
2762,7th Chaos Beast,TRUE,115,7,FALSE,1000,1000
2763,8th Chaos Beast,TRUE,115,8,FALSE,1000,1000
2764,9th Chaos Beast,TRUE,115,9,FALSE,1000,1000
2765,10th Chaos Beast,TRUE,115,10,FALSE,1000,1000
2775,Schnozzberry Delight,FALSE,-1,0,FALSE,150,150
2776,Rubber Duck Rescue,FALSE,-1,0,TRUE,1000,1000
2777,Magic Sock it To You,FALSE,-1,0,FALSE,100,100
2778,Defeat Drram,TRUE,116,1,FALSE,500,500
2779,Take On Tergum,TRUE,116,2,FALSE,600,600
2780,Smack Down Slork,TRUE,116,3,FALSE,700,700
2781,Crush Krashh,TRUE,116,4,FALSE,800,800
2782,Win The Exhibition Match,TRUE,116,5,FALSE,900,900
2783,Mow Down Munthor!,TRUE,116,6,FALSE,1000,1000
2784,Challenge Meatball,TRUE,116,7,TRUE,2500,2500
2785,Challenge Blixx,TRUE,116,8,TRUE,2500,2500
2786,Dragonfire Spice Cake,FALSE,-1,0,FALSE,200,200
2787,DragonPepper Punch,FALSE,-1,0,FALSE,300,300
2788,DragonDoodle Cookies,FALSE,-1,0,FALSE,250,250
2789,Dragon Tail Trophies,FALSE,-1,0,FALSE,200,200
2791,Dragon Head Trophies,FALSE,-1,0,TRUE,200,200
2792,Surveillance for Sir Valence,TRUE,106,31,FALSE,2500,2500
2793,Well Planned Getaway,TRUE,106,32,FALSE,2600,2600
2794,Secrets Of The Mad Prince,TRUE,106,33,FALSE,2700,2700
2796,Potion of Cleansing,TRUE,106,34,FALSE,2900,2900
2797,You've Been Noticed,FALSE,106,35,FALSE,300,300
2798,Thorny Situations,TRUE,117,1,FALSE,3000,3000
2799,Other Ingredients,TRUE,117,2,FALSE,3000,3000
2800,Time For Supplies,TRUE,117,3,FALSE,3000,3000
2801,Cooking Without Fire,TRUE,117,4,FALSE,3000,3000
2802,Introduction,TRUE,117,5,FALSE,3000,3000
2803,Courtyard Key,TRUE,117,6,FALSE,3000,3000
2804,Take Out The Chaos Manticore!,TRUE,117,7,FALSE,3000,3000
2805,Shocking Footwear,TRUE,117,8,FALSE,3000,3000
2806,New Shoes,TRUE,117,9,FALSE,3100,3100
2807,Mouth Of The Lion,TRUE,117,10,FALSE,3200,3200
2808,Storm the Storm Temple,TRUE,117,11,FALSE,3300,3300
2809,A High Minded Matter,TRUE,117,12,FALSE,3400,3400
2810,Storm Bottles,TRUE,117,13,FALSE,3500,3500
2811,Breaching Defenses,TRUE,117,14,FALSE,3500,3500
2812,Chaos Lightning Rods,TRUE,117,15,FALSE,3500,3500
2813,Barrier Buster,TRUE,117,16,FALSE,3500,3500
2814,Face Chaos Lord Lionfang!,TRUE,117,17,FALSE,3500,3500
2815,Face Ultra Lionfang!,FALSE,117,18,TRUE,5500,5500
2816,Your First Quest: Frogzards!,TRUE,118,1,FALSE,1000,500
2817,Your Second Quest: Slimes!,TRUE,118,2,FALSE,1000,1000
2818,Your Third Quest: Spiders!,TRUE,118,3,FALSE,1000,1250
2819,Your Fourth Quest: Wolves!,TRUE,118,4,FALSE,1000,1500
2820,Your Fifth Quest: Water Creature,TRUE,118,5,FALSE,1000,1750
2830,Mission 6,TRUE,28,16,FALSE,550,400
2831,Fuel For Flight,TRUE,28,17,FALSE,550,400
2832,Food For Flight,TRUE,28,18,FALSE,550,400
2833,Vomit Comet,TRUE,28,19,FALSE,600,450
2834,Sweet Dreams for a Safe Flight,TRUE,28,20,FALSE,600,500
2835,Platinum Egg Hammer,FALSE,-1,0,FALSE,50,50
2836,Golden Egg Hammer,FALSE,-1,0,TRUE,50,50
2837,Reach VR Room,TRUE,28,21,FALSE,0,0
2838,Speak with H.A.L.,TRUE,28,22,FALSE,0,0
2839,Defeat H.A.L.,TRUE,28,23,FALSE,0,0
2840,Choose J6 cutscene,TRUE,28,24,FALSE,0,0
2841,"Reduce, Respawn, Recycle",TRUE,28,25,FALSE,500,500
2842,Mind your Manners,TRUE,28,26,FALSE,550,550
2843,FUNdraisers!,TRUE,28,27,FALSE,600,600
2844,Security Breach,TRUE,28,29,FALSE,300,300
2845,No Sniffin' Around,TRUE,28,30,FALSE,400,400
2846,Key to Winning,TRUE,28,31,FALSE,500,500
2847,Shadowscythe Recruitment,FALSE,-1,0,FALSE,200,200
2848,Gravelyn's Loyal Retainer,FALSE,-1,0,FALSE,5000,5000
2849,Bully the Thug,TRUE,28,28,FALSE,0,0
2850,Watch Chapter 1,TRUE,28,32,FALSE,0,0
2851,Save the Girl,TRUE,28,33,FALSE,0,0
2852,Watching Prologue,TRUE,28,34,FALSE,0,0
2853,Find Explosive Supplies,FALSE,-1,0,FALSE,100,100
2854,Robot Defense League,FALSE,-1,0,FALSE,100,100
2855,Battle the Space Raptor,FALSE,-1,0,FALSE,150,150
2856,Spare J6,FALSE,119,1,FALSE,0,0
2857,Supplies to spin The Wheel of Chance,FALSE,-1,0,FALSE,1000,100
2858,J6 Epilogue,TRUE,28,35,FALSE,0,0
2859,The Assistant,FALSE,-1,0,FALSE,0,0
2860,Voucher Item: Twin Blade of Nulgath,FALSE,-1,0,FALSE,0,0
2861,Warlic's Letter To Rayst,TRUE,120,1,FALSE,150,150
2862,Rayst's Response,TRUE,120,2,FALSE,150,150
2863,Chat With Cysero,TRUE,120,3,FALSE,150,150
2864,"You'll Never Get Me, Copper!",TRUE,120,4,FALSE,250,250
2865,Lode Me Up,TRUE,120,5,FALSE,250,250
2866,The Spark,TRUE,120,6,FALSE,250,250
2867,GI-ANTS,TRUE,120,7,FALSE,300,300
2868,What Big Teeth You Have,TRUE,120,8,FALSE,300,300
2869,Speak To Alina,TRUE,120,9,FALSE,300,300
2870,Return The Potion To Cysero,TRUE,120,10,FALSE,300,300
2871,Enter the Entrance,TRUE,120,11,FALSE,450,450
2872,Can You Dig It?,TRUE,120,12,FALSE,450,450
2873,Snip Snip,TRUE,120,13,FALSE,450,450
2874,Resonations,TRUE,120,14,FALSE,450,450
2875,Eureka!,TRUE,120,15,FALSE,450,450
2876,Push-Button Start,TRUE,120,16,FALSE,450,450
2877,Out Of Coal,TRUE,120,17,FALSE,450,450
2878,Start The Reaction,TRUE,120,18,FALSE,450,450
2879,Start Her Up,TRUE,120,19,FALSE,450,450
2880,We Have Arrived!,TRUE,120,20,FALSE,500,500
2881,Hardened Crystals,TRUE,120,21,FALSE,500,500
2882,Quadtanium?,TRUE,120,22,FALSE,500,500
2883,Capacitance,TRUE,120,23,FALSE,500,500
2884,The Heart Of The World,TRUE,120,24,FALSE,1000,1000
2885,Essential Magics,FALSE,-1,0,FALSE,100,100
2886,Glimpse of the Dark Side,FALSE,-1,0,FALSE,100,100
2887,Undead Energy,FALSE,-1,0,FALSE,100,100
2888,Mage Essence,FALSE,-1,0,FALSE,200,200
2889,Trainee,FALSE,-1,0,FALSE,100,100
2890,Endurance,FALSE,-1,0,FALSE,100,100
2891,Path of the Warrior,FALSE,-1,0,FALSE,200,200
2892,Warrior Spirit,FALSE,-1,0,FALSE,200,200
2893,Healer Knowledge,FALSE,-1,0,FALSE,100,100
2894,White Wizard,FALSE,-1,0,FALSE,100,100
2895,Protection,FALSE,-1,0,FALSE,200,200
2896,Light Ways,FALSE,-1,0,FALSE,200,200
2897,Shadow Hour,FALSE,-1,0,FALSE,200,200
2898,Mix it Up!,FALSE,-1,0,FALSE,100,100
2899,Shadow Skills,FALSE,-1,0,FALSE,100,100
2900,Evade and Counterstrike!,FALSE,-1,0,FALSE,200,200
2901,Hunt for the Amulet,TRUE,121,1,FALSE,300,300
2902,Slay the Necromancer's Soldiers,TRUE,121,2,FALSE,300,300
2903,The Book of Portals,TRUE,121,3,FALSE,300,300
2904,Battle for a Lost Love,TRUE,121,4,FALSE,300,300
2905,Into the Blight,TRUE,121,5,FALSE,300,300
2906,Gateway Guardian,TRUE,121,6,FALSE,1500,1500
2907,Blightbringer's Doom,TRUE,121,7,FALSE,500,500
2908,Blood Titan Defender,FALSE,-1,0,TRUE,50,50
2909,Bright Idea,TRUE,122,1,FALSE,300,300
2910,Spare Parts,TRUE,122,2,FALSE,400,400
2911,Power It Up,TRUE,122,3,FALSE,500,500
2912,Filthy Creatures,TRUE,122,4,FALSE,600,600
2913,Wave After Wave,TRUE,122,5,FALSE,700,700
2914,Take Out Their Firepower,TRUE,122,6,FALSE,800,800
2915,Help Where It is Needed,TRUE,122,7,FALSE,900,900
2916,Bring A Ward To A Swordfight,TRUE,122,8,FALSE,1000,1000
2917,Cut Off The Head,TRUE,122,9,FALSE,2000,2000
2918,Speak to Dage The Good,TRUE,122,10,FALSE,800,800
2919,Rearm The Legion of Light,TRUE,122,11,FALSE,800,800
2920,Free Their Souls,TRUE,122,12,FALSE,800,800
2921,One Ring,TRUE,122,13,FALSE,800,800
2922,Severing Ties,TRUE,122,14,FALSE,900,900
2923,Legion's Lifesblood,TRUE,122,15,FALSE,900,900
2924,Legion's Purpose,TRUE,122,16,FALSE,1000,1000
2925,What's His Endgame?,TRUE,122,17,FALSE,1000,1000
2926,A Stopping Block,TRUE,122,18,FALSE,1100,1100
2927,Boost Morale,TRUE,122,19,FALSE,1100,1100
2928,Alteon's Folly,TRUE,122,20,FALSE,1200,1200
2929,DoomFire,TRUE,122,21,FALSE,1200,1200
2930,Spoiled Souls,TRUE,122,22,FALSE,1300,1300
2931,Purity of Bone,TRUE,122,23,FALSE,1300,1300
2932,Undead Artix Returns!,TRUE,122,24,FALSE,2500,2500
2933,Find the Stonewrit!,FALSE,123,1,FALSE,2500,1000
2934,Find the Handle!,FALSE,123,2,FALSE,2500,3000
2935,Find the Hilt!,FALSE,123,3,FALSE,2500,5000
2936,Find the Blade!,FALSE,123,4,FALSE,2500,7000
2937,Find the Runes!,FALSE,123,5,FALSE,25000,10000
2938,Let the Blood Flow,FALSE,-1,0,FALSE,300000,30000
2939,Evolve Your Awe Weapon,FALSE,-1,0,TRUE,500,500
2940,Battling Chaos,FALSE,124,-1,FALSE,100,100
2942,Feeding the Frozen Flame,FALSE,125,1,FALSE,200,200
2943,Fire for the Frozen Flame,FALSE,125,2,FALSE,300,300
2944,Lore Cores,FALSE,125,3,FALSE,400,400
2945,Volcanic Exploration,FALSE,125,4,FALSE,500,500
2946,Retrieve the Ancient Artifact: Fire Staff,FALSE,125,5,FALSE,600,600
2947,Retrieve the Ancient Artifact: Ice Orb,FALSE,125,6,FALSE,700,700
2948,This Guy’s on Her Side,TRUE,125,7,FALSE,800,800
2949,Fotia's Only Hope,TRUE,125,8,FALSE,900,900
2950,Seek the Souls,FALSE,-1,0,FALSE,300,300
2951,Legion Armored Daimyo,FALSE,-1,0,TRUE,1500,1500
2952,The Challenge Begins,FALSE,126,1,FALSE,300,500
2953,Fight to Survive,FALSE,126,2,FALSE,300,500
2954,The Battle's Heating Up,FALSE,126,3,FALSE,300,500
2955,A Close Shave,FALSE,126,4,FALSE,300,500
2956,Monster 1: Zardman Grunt,FALSE,-1,0,FALSE,50,50
2957,Monster 2: Skeletal Soldier,FALSE,-1,0,FALSE,75,75
2958,Monster 3: Skeletal Viking,FALSE,-1,0,FALSE,100,100
2959,Monster 4: Skeletal Warrior,FALSE,-1,0,FALSE,125,125
2960,Monster 5: Skeletal Ice Mage,FALSE,-1,0,FALSE,150,150
2961,Monster 6: Horc Warrior,FALSE,-1,0,FALSE,175,175
2962,Boss 1: Boss Zardman,FALSE,-1,0,TRUE,225,225
2963,Boss 2: Big Jack Sprat,FALSE,-1,0,TRUE,250,250
2964,Boss 3: General Porkon,FALSE,-1,0,TRUE,275,275
2965,Eye Spy a Victim,FALSE,126,5,FALSE,300,500
2966,Help Me!,FALSE,126,6,FALSE,300,500
2967,Get Your Hands Dirty,FALSE,126,7,FALSE,300,500
2968,A Rocky Battle,FALSE,126,8,FALSE,300,500
2969,Soul-d on Defeat,FALSE,126,9,FALSE,300,500
2970,The Key to Help Me,FALSE,126,10,FALSE,300,500
2971,Help Me Again!,FALSE,126,11,FALSE,300,500
2972,Grim Underdungeon I,FALSE,127,1,FALSE,100,100
2973,Grim Underdungeon II,FALSE,127,2,FALSE,100,100
2974,Overheated Hero,FALSE,126,12,FALSE,300,500
2975,Grim Underdungeon III,FALSE,127,3,FALSE,100,100
2976,Grim Underdungeon IV,FALSE,127,4,FALSE,100,100
